id,level,expression,reading,meaning_en,meaning_zh,tags,source_guid,source
jlpt-n1-1540,N1,捜索,そうさく,"search (esp. for someone or something missing, investigation)",搜索；搜寻,JLPT_1 JLPT,Q:2J1qwTVc,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1541,N1,蔵相,ぞうしょう,Minister of Finance,财务大臣,JLPT_1 JLPT,fn1-ZB(4T-,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1542,N1,装飾,そうしょく,ornament,装饰,JLPT_1 JLPT,QA)=&Wj6HM,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1543,N1,増進,ぞうしん,"promoting, increase, advance",增进；促进,JLPT_1 JLPT,IZpN7AL;vh,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1544,N1,相対,そうたい,relative,相对,JLPT_1 JLPT,I!n?!w[?BY,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1545,N1,壮大,そうだい,"magnificent, grand, majestic",雄伟；宏大,JLPT_1 JLPT,"mVUTF,w/3&",jamsinclair/open-anki-jlpt-decks
jlpt-n1-1546,N1,騒動,そうどう,"strife, riot, rebellion",骚动；闹事,JLPT_1 JLPT,f=viWAh8g@,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1547,N1,遭難,そうなん,"disaster, shipwreck, accident",遇难,JLPT_1 JLPT,E:/^OnBk`,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1548,N1,相場,そうば,"market price, speculation, estimation",行情；市价,JLPT_1 JLPT,sA7SWg(`IK,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1549,N1,装備,そうび,equipment,装备,JLPT_1 JLPT,k;e~1ueRAo,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1550,N1,創立,そうりつ,"establishment, founding",创立,JLPT_1 JLPT,jki@VUPP0r,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1551,N1,添える,そえる,"to add to, to attach, to accompany",附加；配上；陪同,JLPT_1 JLPT,"h,nxD[s(P9",jamsinclair/open-anki-jlpt-decks
jlpt-n1-1552,N1,ソース,ソース,source,来源（信息等的出处）,JLPT_1 JLPT,tTpwt)2AmK,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1553,N1,即座に,そくざに,"immediately, right away",立刻；马上,JLPT_1 JLPT,P;B^M<8:(U,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1554,N1,促進,そくしん,"promotion, acceleration, encouragement",促进,JLPT_1 JLPT,qh4@1q0m.W,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1555,N1,即する,そくする,"to conform to, to agree with, to be adapted to,",根据；符合；适应,JLPT_1 JLPT,t:DoS~nc0!,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1556,N1,束縛,そくばく,"restraint, restriction, confinement",束缚；限制,JLPT_1 JLPT,l|/yaf0Kt?,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1557,N1,側面,そくめん,"side, sidelight, lateral",侧面；方面,JLPT_1 JLPT,g+c1Ex)t~@,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1558,N1,損う,そこなう,"to harm, to hurt",损害；伤害；错过,JLPT_1 JLPT,lT+Npb!3tv,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1559,N1,そこら,そこら,"everywhere, somewhere",那一带；到处；（表示程度）大致,JLPT_1 JLPT,sWp/2)qrjX,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1560,N1,素材,そざい,"raw materials, subject matter",素材；原材料；题材,JLPT_1 JLPT,k+jer~`){},jamsinclair/open-anki-jlpt-decks
jlpt-n1-1561,N1,阻止,そし,"obstruction, check, hindrance",阻止，妨碍,JLPT_1 JLPT,H_Bg*f2w~u,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1562,N1,訴訟,そしょう,"litigation, lawsuit",诉讼，打官司,JLPT_1 JLPT,r473?K:c)w,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1563,N1,育ち,そだち,"breeding, growth",成长，发育；教养，出身,JLPT_1 JLPT,I7y!o0nH<>,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1564,N1,措置,そち,"measure, step",措施，处理,JLPT_1 JLPT,wm=Ne<1R~K,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1565,N1,ソックス,ソックス,socks,短袜,JLPT_1 JLPT,bW`v0lIx&{,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1566,N1,素っ気無い,そっけない,"cold, short, curt, blunt",冷淡，无情，简慢,JLPT_1 JLPT,m@~(NcJuf8,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1567,N1,外方,そっぽ,look (or turn) the other way,别处，一边（常用“外方を向く”表示扭头不理）,JLPT_1 JLPT,mx1|xYC`zo,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1568,N1,備え付ける,そなえつける,"to provide, to equip, to install",安装，配备,JLPT_1 JLPT,?a*256zVd,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1569,N1,備わる,そなわる,to be furnished with,具有，设有,JLPT_1 JLPT,f0#k].O9>M,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1570,N1,具わる,そなわる,to be furnished with,具有，设有,JLPT_1 JLPT,hS*=fc5g`d,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1571,N1,聳える,そびえる,"to rise, to tower, to soar",耸立，高耸,JLPT_1 JLPT,N#XbC.4.6E,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1572,N1,素朴,そぼく,"simplicity, artlessness, naivety",朴素，淳朴，单纯,JLPT_1 JLPT,i)~;{+Y_4I,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1573,N1,背く,そむく,"to run counter to, to go against",违背，背叛，违反,JLPT_1 JLPT,lwG+$Mpa}3,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1574,N1,染まる,そまる,to be dyed,染上，沾染；受影响,JLPT_1 JLPT,D^_/a/#sXJ,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1575,N1,染める,そめる,"to dye, to color",染色，上色,JLPT_1 JLPT,"u,7!Dp;dsk",jamsinclair/open-anki-jlpt-decks
jlpt-n1-1576,N1,そらす,そらす,"to bend, to warp",弄弯，扭曲,JLPT_1 JLPT,O/=U<S;HO[,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1577,N1,そり (～にのる),そり (～にのる),"sleigh, sled",雪橇，雪车,JLPT_1 JLPT,oD<qmOFt48,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1578,N1,反る,そる,"to warp, to be warped, to curve",弯曲，翘曲,JLPT_1 JLPT,IJaW-#q2K8,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1579,N1,それゆえ,それゆえ,"therefore, for that reason, so",因此，所以,JLPT_1 JLPT,fd1U3Eqd0z,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1580,N1,ソロ,ソロ,solo,独奏（独唱）；（单独表演）,JLPT_1 JLPT,r<H?#?:lfS,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1581,N1,揃い,そろい,"set, suit, uniform",成套；一套；齐备,JLPT_1 JLPT,d$?[e]vP*A,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1582,N1,ぞんざい,ぞんざい,"rude, careless, slovenly",粗鲁；草率；马虎,JLPT_1 JLPT,IV/~qgGGDy,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1583,N1,損失,そんしつ,loss,损失,JLPT_1 JLPT,q}vnE8Gq;U,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1584,N1,存続,そんぞく,"duration, continuance",存续；持续,JLPT_1 JLPT,k--fc+@]/s,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1585,N1,ダース,ダース,dozen,打（十二个）,JLPT_1 JLPT,LJ)2+[0^`@,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1586,N1,対応,たいおう,dealing with,对应；应对,JLPT_1 JLPT,KZnf.&v={U,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1587,N1,大家,たいか,"rich family, distinguished family",富户；名门,JLPT_1 JLPT,Nrwns(8SbS,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1588,N1,退化,たいか,"degeneration, retrogression",退化,JLPT_1 JLPT,gPs^-F*IXX,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1589,N1,大概,たいがい,"in general, mainly",大体；大致；大概,JLPT_1 JLPT,h9/$[pq28V,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1590,N1,体格,たいかく,"physique, constitution",体格,JLPT_1 JLPT,F<F1njV;[$,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1591,N1,大金,たいきん,large amount of money,巨款,JLPT_1 JLPT,m_p4U|6#<L,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1592,N1,待遇,たいぐう,"treatment, reception",待遇,JLPT_1 JLPT,F5l%#d#e`l,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1593,N1,対決,たいけつ,"confrontation, showdown",对决；较量,JLPT_1 JLPT,sKn[*vv=gw,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1594,N1,体験,たいけん,personal experience,体验,JLPT_1 JLPT Intermediate_Japanese_Ln.13 Intermediate_Japanese,o%)Oc|W=Ka,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1595,N1,対抗,たいこう,"opposition, antagonism",对抗,JLPT_1 JLPT,Rd@pS:`}f/,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1596,N1,退治,たいじ,extermination,扫荡；消灭,JLPT_1 JLPT,pC*Xx^dBSu,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1597,N1,大衆,たいしゅう,general public,大众；群众,JLPT_1 JLPT,nog=kohV~>,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1598,N1,対処,たいしょ,"deal with, cope",处理；应付,JLPT_1 JLPT,yMT#3SVsQ>,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1599,N1,退職,たいしょく,retirement (from office),退休,JLPT_1 JLPT,zj2z79]QG@,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1600,N1,題する,だいする,to title,题名；题为,JLPT_1 JLPT,"F)V}e,NP?K",jamsinclair/open-anki-jlpt-decks
jlpt-n1-1601,N1,態勢,たいせい,"attitude, conditions, tendency",态势；准备状态,JLPT_1 JLPT,q2.f(w/7&,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1602,N1,対談,たいだん,"talk, dialogue",对话；交谈,JLPT_1 JLPT,F(U~._UF.|,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1603,N1,大胆,だいたん,"bold, daring, audacious",大胆；勇敢,JLPT_1 JLPT,NiV/^uCv:g,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1604,N1,対等,たいとう,equivalent,对等；平等,JLPT_1 JLPT,e2@L)L#}Hy,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1605,N1,台無し,だいなし,"mess, spoiled, (come to) nothing",糟蹋；弄坏；白费,JLPT_1 JLPT,O<W!7i{%=i,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1606,N1,滞納,たいのう,"non-payment, default",拖欠；滞纳,JLPT_1 JLPT,"EVFf,lL5*1",jamsinclair/open-anki-jlpt-decks
jlpt-n1-1607,N1,対比,たいひ,"contrast, comparison",对比；比较,JLPT_1 JLPT,QS^fJ(5L6U,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1608,N1,タイピスト,タイピスト,typist,打字员,JLPT_1 JLPT,rgU6t{db}6,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1609,N1,大部,たいぶ,"most (e.g., most part, greater, fairly, a good deal, much)",大部分；相当；很,JLPT_1 JLPT,M:e6p(bi4/,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1610,N1,大便,だいべん,feces,大便,JLPT_1 JLPT,bxG(1E~XYm,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1611,N1,代弁,だいべん,speak for another,代为表达；代言,JLPT_1 JLPT,MRN2]i=t=d,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1612,N1,待望,たいぼう,"long-expected, waiting",期待；盼望,JLPT_1 JLPT,qE#$km{TWt,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1613,N1,台本,だいほん,"libretto, scenario",剧本,JLPT_1 JLPT,RgJye)6k}y,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1614,N1,タイマー,タイマー,timer,计时器；定时器,JLPT_1 JLPT,Jpmdj[Dy-8,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1615,N1,怠慢,たいまん,"negligence, carelessness",懈怠；疏忽,JLPT_1 JLPT,o+E(5HE.HE,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1616,N1,タイミング,タイミング,timing,时机；时间点,JLPT_1 JLPT,xPwaZgIXR*,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1617,N1,タイム,タイム,time,时间,JLPT_1 JLPT,jbo*<.eMG[,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1618,N1,タイムリー,タイムリー,"timely, run-batted-in (baseball), RBI",适时；及时,JLPT_1 JLPT,yP9[juCnL[,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1619,N1,対面,たいめん,"interview, meeting",会面；见面,JLPT_1 JLPT,i`k./6SP4;,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1620,N1,代用,だいよう,substitution,代用；代替,JLPT_1 JLPT,mu!!VPGcN/,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1621,N1,体力,たいりょく,physical strength,体力,JLPT_1 JLPT,k5)wZQr4>y,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1622,N1,タイル,タイル,tile,瓷砖,JLPT_1 JLPT,ATn!+%/EU;,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1623,N1,対話,たいわ,"conversation, dialogue",对话；交谈,JLPT_1 JLPT,dArvNg;d~A,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1624,N1,耐える,たえる,"to endure, to put up with",忍耐；忍受,JLPT_1 JLPT,fX{nWJ2pLZ,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1625,N1,堪える,たえる,"to endure, to put up with",忍耐；承受,JLPT_1 JLPT,Lk-i;aQnR+,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1626,N1,絶える,たえる,"to die out, to become extinct",断绝；灭绝,JLPT_1 JLPT,rTE!2k^D@,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1627,N1,断える,たえる,"to cease, to become extinct",中断；断绝,JLPT_1 JLPT,Qs%N8rxgY7,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1628,N1,打開,だかい,"solution, breakthrough",打破僵局；突破,JLPT_1 JLPT,mQ|SYI%fP],jamsinclair/open-anki-jlpt-decks
jlpt-n1-1629,N1,焚火,たきび,(open) fire,篝火；火堆,JLPT_1 JLPT,LcA{{ZbodA,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1630,N1,妥協,だきょう,"compromise, giving in",妥协；让步,JLPT_1 JLPT,"s%Avc+h,O*",jamsinclair/open-anki-jlpt-decks
jlpt-n1-1631,N1,たくましい,たくましい,"burly, strong, sturdy",健壮魁梧的；（意志）坚强的,JLPT_1 JLPT,"P8,W5KAJY/",jamsinclair/open-anki-jlpt-decks
jlpt-n1-1632,N1,巧み,たくみ,"skill, cleverness",巧妙；手艺精巧,JLPT_1 JLPT,i]Z*A6(YX(,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1633,N1,丈,たけ,"length, height",（身高、衣物等的）长度,JLPT_1 JLPT,enuUDdn`y|,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1634,N1,打撃,だげき,"blow, damage; batting (baseball)",打击；冲击；击球（棒球）,JLPT_1 JLPT,"t;}gxU%<,g",jamsinclair/open-anki-jlpt-decks
jlpt-n1-1635,N1,妥結,だけつ,agreement,达成协议；谈妥,JLPT_1 JLPT,l2ZF^5r/@.,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1636,N1,駄作,ださく,poor work,拙劣的作品；无聊的作品,JLPT_1 JLPT,Lw)j7o&?}o,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1637,N1,足し算,たしざん,addition,加法,JLPT_1 JLPT,iE/CUShX8n,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1638,N1,多数決,たすうけつ,majority rule,多数表决；多数决定,JLPT_1 JLPT,"OJ~&,3EcJ/",jamsinclair/open-anki-jlpt-decks
jlpt-n1-1639,N1,助け,たすけ,assistance,帮助；援助,JLPT_1 JLPT,j0*?atjOa+,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1640,N1,携わる,たずさわる,"to engage, to involve",参与；从事,JLPT_1 JLPT,McI/Z<qse(,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1641,N1,漂う,ただよう,"to drift about, to float, to hang in air",飘荡；漂浮；洋溢,JLPT_1 JLPT,bR^R=T^]/Z,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1642,N1,立ち去る,たちさる,"to leave, to depart",离开；离去,JLPT_1 JLPT,x4xomzb{(l,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1643,N1,立ち寄る,たちよる,"to stop by, to drop in for a short visit",顺路拜访；中途歇脚,JLPT_1 JLPT,"i~*^/,u.M%",jamsinclair/open-anki-jlpt-decks
jlpt-n1-1644,N1,抱っこ,だっこ,(child's) hug,抱（多指抱起小孩）,JLPT_1 JLPT,u]W;19*#xC,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1645,N1,達者,たっしゃ,"skillful, in good health",精通；健壮,JLPT_1 JLPT,QMO]Jn&?Ra,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1646,N1,脱出,だっしゅつ,escape,逃脱；逃出,JLPT_1 JLPT,rfK<qkCIf],jamsinclair/open-anki-jlpt-decks
jlpt-n1-1647,N1,脱する,だっする,"to escape from, to get out",逃脱；脱离,JLPT_1 JLPT,t;JPYpd=u$,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1648,N1,達成,たっせい,achievement,达成；完成,JLPT_1 JLPT,y%qBRcv/jg,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1649,N1,脱退,だったい,"secession, withdrawal",退出；脱离,JLPT_1 JLPT,ncettC@%js,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1650,N1,だったら,だったら,if it's the case,那样的话；如果那样,JLPT_1 JLPT,C/Y!eNd>%+,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1651,N1,立て替える,たてかえる,"to pay in advance, to pay for another",垫付；代付,JLPT_1 JLPT,kf$XJ8^ry/,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1652,N1,建前,たてまえ,position; stance one takes in public; principle,场面话；对外宣称的原则,JLPT_1 JLPT Intermediate_Japanese_Ln.15 Intermediate_Japanese,L3SqCRekB4,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1653,N1,奉る,たてまつる,"to offer, to do respectfully",献上；奉上（自谦语）,JLPT_1 JLPT,f5~QK@<Z?-,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1654,N1,だと,だと,if it's the case,如果说是…；如果是…,JLPT_1 JLPT,AdbIr)ODQy,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1655,N1,他動詞,たどうし,transitive verb (direct object),他动词（及物动词）,JLPT_1 JLPT,k%4*4&yY`0,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1656,N1,辿り着く,たどりつく,"to reach, to make it somehow",好不容易到达；挣扎着走到,JLPT_1 JLPT,g7HZru1rgh,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1657,N1,辿る,たどる,"to follow (road, to pursue (course), to follow up",追溯；追寻；沿着…走,JLPT_1 JLPT,wGxS[a6&-W,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1658,N1,束ねる,たばねる,"to tie up in a bundle, to control",捆扎；束起；统率,JLPT_1 JLPT,f-6#7v|syX,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1659,N1,だぶだぶ,だぶだぶ,"loose, baggy",宽松；肥大,JLPT_1 JLPT,gN6($!p`)9,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1660,N1,他方,たほう,"another side, on the other hand",另一方面；其他方向,JLPT_1 JLPT,kBVB0U>~W;,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1661,N1,多忙,たぼう,busy,非常忙；繁忙,JLPT_1 JLPT,&tDV5aeSi,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1662,N1,給う,たまう,"to receive, to grant",给，赐予（尊敬语）,JLPT_1 JLPT,o3qNRs#MmC,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1663,N1,魂,たましい,"soul, spirit",灵魂；精神,JLPT_1 JLPT,Lule^<EV8B,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1664,N1,溜まり,たまり,"collected things, gathering place, arrears",聚集处；积存物；拖欠,JLPT_1 JLPT,vn*T!ewBaY,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1665,N1,賜る,たまわる,"to grant, to bestow",蒙受赏赐，拜领（自谦语）,JLPT_1 JLPT,HP!zs26?IS,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1666,N1,保つ,たもつ,"to keep, to preserve, to sustain",保持；维持；保存,JLPT_1 JLPT,gTbXu)j!`=,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1667,N1,たやすい,たやすい,"easy, simple, light",容易；简单,JLPT_1 JLPT,AG]dUK?GLW,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1668,N1,多様,たよう,"diversity, variety",多样；多种多样,JLPT_1 JLPT,vtZOkeWk&x,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1669,N1,だるい,だるい,"sluggish, feel heavy (tired), languid",慵懒；乏力；倦怠,JLPT_1 JLPT Intermediate_Japanese_Ln.12 Intermediate_Japanese,"ssq5O?,bMD",jamsinclair/open-anki-jlpt-decks
jlpt-n1-1670,N1,弛み,たるみ,"slack, slackening",松弛；松懈,JLPT_1 JLPT,CfA9KvwrNs,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1671,N1,弛む,たるむ,"to slacken, to loosen, to relax",松弛；松懈,JLPT_1 JLPT,Q3_&mJpm{q,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1672,N1,垂れる,たれる,"to hang, to droop; to drip",垂下；滴落,JLPT_1 JLPT,"dR~s,A!paY",jamsinclair/open-anki-jlpt-decks
jlpt-n1-1673,N1,タレント,タレント,"talent, star, personality",艺人；明星,JLPT_1 JLPT,lrfU7E]iMP,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1674,N1,タワー,タワー,tower,塔,JLPT_1 JLPT,v5:z0AFR9T,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1675,N1,単一,たんいつ,"single, simple, sole",单一；单独,JLPT_1 JLPT,h$`k(ir0Rg,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1676,N1,短歌,たんか,31-syllable Japanese poem,三十一音节短歌（日本诗歌）,JLPT_1 JLPT,Ir#MY^13Ie,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1677,N1,担架,たんか,"stretcher, litter",担架,JLPT_1 JLPT,HV+tZ)Qo19,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1678,N1,短気,たんき,quick temper,急性子；易怒,JLPT_1 JLPT,"q,u5ZnTUee",jamsinclair/open-anki-jlpt-decks
jlpt-n1-1679,N1,団結,だんけつ,"unity, union, solidarity",团结,JLPT_1 JLPT,nY!|1{!OCq,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1680,N1,探検,たんけん,"exploration, expedition",探险；探索,JLPT_1 JLPT,sRi|/nSA`o,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1681,N1,断言,だんげん,"assertion, declaration, affirmation",断言；断定,JLPT_1 JLPT,w+Gv2p_R~h,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1682,N1,短縮,たんしゅく,"shortening, abbreviation, reduction",缩短；缩减,JLPT_1 JLPT,"loQag*w7,y",jamsinclair/open-anki-jlpt-decks
jlpt-n1-1683,N1,断然,だんぜん,"firmly, absolutely, definitely",断然；坚决,JLPT_1 JLPT,i4oX5JR1dF,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1684,N1,炭素,たんそ,carbon (C),碳,JLPT_1 JLPT,x^}A~2~z<O,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1685,N1,短大,たんだい,junior college,短期大学；大专,JLPT_1 JLPT,q^nCWsg[HX,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1686,N1,単調,たんちょう,"monotony, monotone, dullness",单调,JLPT_1 JLPT,rL$X_?_Pk#,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1687,N1,単独,たんどく,"sole, single",单独；独自,JLPT_1 JLPT,esBhRW$7nM,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1688,N1,旦那,だんな,"master (of house), husband (informal)",老爷；丈夫（口语）,JLPT_1 JLPT,Eg]wBS#KM/,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1689,N1,短波,たんぱ,short wave,短波,JLPT_1 JLPT,i|6Bns+L;/,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1690,N1,蛋白質,たんぱくしつ,protein,蛋白质,JLPT_1 JLPT,Jp^dQ($699,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1691,N1,ダンプ,ダンプ,dump truck,自卸卡车；翻斗车,JLPT_1 JLPT,Nw}Lm}Btbw,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1692,N1,断面,だんめん,cross section,断面；剖面,JLPT_1 JLPT,GKBfUV.8Iw,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1693,N1,弾力,だんりょく,"elasticity, flexibility",弹力；弹性,JLPT_1 JLPT,msj@^X&|0|,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1694,N1,治安,ちあん,"public order, security",治安,JLPT_1 JLPT,"BnO,YE-DZD",jamsinclair/open-anki-jlpt-decks
jlpt-n1-1695,N1,チームワーク,チームワーク,teamwork,团队合作；配合,JLPT_1 JLPT,P=nF6sUVt[,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1696,N1,チェンジ,チェンジ,change,变化；交换,JLPT_1 JLPT,Dijxw<8QAe,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1697,N1,違える,ちがえる,to change,改变；更改,JLPT_1 JLPT,l%F*x{2Z?s,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1698,N1,畜産,ちくさん,animal husbandry,畜牧业,JLPT_1 JLPT,JuGLp(:y{X,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1699,N1,畜生,ちくしょう,"beast, brute, damn",畜生；该死,JLPT_1 JLPT,vq_X{4/863,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1700,N1,蓄積,ちくせき,"accumulation, accumulate, store",积蓄；积累,JLPT_1 JLPT,Pr<}&RmAQ(,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1701,N1,地形,ちけい,"landform, geographical features, topography",地形,JLPT_1 JLPT,z9e8bk2QkU,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1702,N1,知性,ちせい,intelligence,理智；智能,JLPT_1 JLPT,O7tGamj6Tf,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1703,N1,乳,ちち,"milk, breast, loop",奶，乳汁；乳房,JLPT_1 JLPT,"l,=LW~Hy+r",jamsinclair/open-anki-jlpt-decks
jlpt-n1-1704,N1,縮まる,ちぢまる,"to be shortened, to be contracted, to shrink",缩短；收缩；缩小（不及物）,JLPT_1 JLPT,wu7wbA:9_;,jamsinclair/open-anki-jlpt-decks
jlpt-n1-1705,N1,秩序,ちつじょ,"order, regularity",秩序，条理,JLPT_1 JLPT Intermediate_Japanese_Ln.10 Intermediate_Japanese,P)jMU1FkFO,jamsinclair/open-anki-jlpt-decks
